ServiceID,ServiceName,Duration,Cost,Type,CompanyID
1921,Face-to-face logistical matrix,55,79.82,Counselling,189
1922,Programmable 3rdgeneration utilization,82,89.39,Counselling,207
1923,Expanded client-driven database,46,74.55,Counselling,206
1924,Exclusive explicit paradigm,84,89.04,Counselling,209
1925,Polarized value-added protocol,96,31.76,Counselling,194
1926,Down-sized reciprocal initiative,36,167.76,Counselling,203
1927,Extended solution-oriented hub,65,74.09,Counselling,182
1928,Right-sized actuating standardization,116,182.95,Counselling,197
1929,Automated maximized knowledgebase,110,94.49,Counselling,190
1930,Centralized homogeneous service-desk,114,179.32,Counselling,181
1931,Versatile holistic success,89,36.11,Counselling,207
1932,Cloned even-keeled monitoring,64,83.74,Counselling,197
1933,Configurable tangible task-force,106,162.91,Counselling,183
1934,Open-source incremental monitoring,101,60.23,Counselling,182
1935,Visionary stable benchmark,71,120.37,Counselling,193
1936,Polarized zero tolerance knowledgebase,93,154.42,Counselling,183
1937,Customizable zero administration artificial intelligence,99,198.31,Counselling,182
1938,Open-architected heuristic knowledge user,69,4.45,Counselling,210
1939,Enhanced responsive software,78,184.84,Counselling,183
1940,Customer-focused 3rdgeneration ability,73,17.54,Counselling,195
1941,Multi-lateral 24hour toolset,33,112.9,Counselling,186
1942,Programmable analyzing support,63,150.7,Counselling,198
1943,Expanded tertiary core,88,9.71,Counselling,192
1944,Managed optimizing complexity,108,144.62,Counselling,195
1945,Exclusive web-enabled interface,75,196.74,Counselling,184
1946,Balanced multimedia encryption,64,36.88,Counselling,198
1947,Synergized tertiary flexibility,63,42.57,Counselling,188
1948,Managed non-volatile core,104,10.63,Counselling,184
1949,Monitored 5thgeneration Graphical User Interface,62,27.49,Counselling,186
1950,Focused global flexibility,101,162.1,Counselling,185
1951,Ameliorated hybrid portal,118,1.64,Counselling,205
1952,Team-oriented web-enabled groupware,114,3.55,Counselling,201
1953,Streamlined regional collaboration,111,151.25,Counselling,201
1954,Fundamental didactic circuit,45,13.2,Counselling,196
1955,Multi-tiered value-added analyzer,98,44.31,Counselling,187
1956,Proactive content-based system engine,46,124.8,Counselling,206
1957,Operative cohesive toolset,82,34.28,Counselling,200
1958,Decentralized eco-centric algorithm,59,155.09,Counselling,188
1959,Organic needs-based intranet,48,85.27,Counselling,191
1960,Integrated empowering monitoring,75,103.51,Counselling,194
1961,Open-source discrete synergy,35,131.72,Counselling,210
1962,Ameliorated systemic parallelism,64,178.31,Counselling,186
1963,Innovative well-modulated moratorium,99,106.35,Counselling,210
1964,Extended national task-force,72,193.66,Counselling,195
1965,Diverse dedicated challenge,106,196.48,Counselling,184
1966,Intuitive grid-enabled approach,47,20.91,Counselling,196
1967,Multi-lateral encompassing capability,46,105.1,Counselling,197
1968,Synergistic value-added budgetary management,55,106.92,Counselling,182
1969,Expanded incremental solution,101,92.62,Counselling,204
1970,Front-line didactic productivity,60,184.5,Counselling,200
1971,Customer-focused actuating paradigm,69,121.42,Counselling,196
1972,Vision-oriented object-oriented collaboration,100,117.59,Counselling,182
1973,Proactive 4thgeneration policy,72,68.8,Counselling,194
1974,Self-enabling 5thgeneration challenge,33,123.17,Counselling,194
1975,Optimized value-added policy,67,143.68,Counselling,189
1976,Up-sized tertiary strategy,114,132.84,Counselling,210
1977,Multi-tiered object-oriented function,74,47.31,Counselling,182
1978,Face-to-face bifurcated portal,108,54.3,Counselling,181
1979,Mandatory tangible projection,85,60.93,Counselling,192
1980,Integrated needs-based open architecture,73,5.44,Counselling,205
1981,Secured background architecture,54,190.44,Counselling,188
1982,Re-contextualized holistic analyzer,97,147.46,Counselling,208
1983,Self-enabling multi-tasking success,102,116.76,Counselling,205
1984,Cross-group logistical moderator,109,26.64,Counselling,183
1985,Cross-group encompassing strategy,35,102.85,Counselling,204
1986,Team-oriented systematic flexibility,79,74.86,Counselling,182
1987,Reverse-engineered interactive success,82,11.87,Counselling,205
1988,Total static workforce,71,125.25,Counselling,184
1989,Ergonomic national Graphic Interface,82,91.72,Counselling,196
1990,Seamless dedicated protocol,55,163.93,Counselling,209
1991,Up-sized motivating benchmark,86,163.24,Counselling,187
1992,Decentralized object-oriented info-mediaries,30,138.74,Counselling,195
1993,Operative zero-defect paradigm,111,154.68,Counselling,196
1994,Advanced motivating throughput,49,159.86,Counselling,183
1995,De-engineered coherent structure,55,189.75,Counselling,189
1996,Public-key optimizing policy,88,37.4,Counselling,182
1997,Triple-buffered intermediate moderator,44,42.69,Counselling,195
1998,Object-based grid-enabled methodology,37,16.2,Counselling,184
1999,Configurable asynchronous alliance,80,36.8,Counselling,181
2000,Organic analyzing contingency,53,80.0,Counselling,181
2001,Persevering systemic portal,46,110.73,Counselling,208
2002,Exclusive interactive archive,78,169.22,Counselling,201
2003,Total coherent pricing structure,36,141.15,Counselling,192
2004,Optimized 6thgeneration benchmark,97,71.86,Counselling,191
2005,Focused dedicated data-warehouse,74,183.62,Counselling,189
2006,Organic optimal synergy,67,71.34,Counselling,210
2007,User-friendly dynamic capability,103,189.09,Counselling,181
2008,Extended non-volatile Internet solution,115,159.2,Counselling,207
2009,Ameliorated coherent capability,73,62.93,Counselling,189
2010,Quality-focused coherent access,52,173.38,Counselling,189
2011,Function-based exuding process improvement,43,159.36,Counselling,184
2012,Future-proofed regional model,83,137.1,Counselling,181
2013,Compatible transitional website,85,99.26,Counselling,190
2014,Focused explicit archive,77,93.41,Counselling,188
2015,Customer-focused bandwidth-monitored monitoring,40,126.77,Counselling,206
2016,Optimized didactic knowledge user,110,61.88,Counselling,185
2017,Re-contextualized fault-tolerant data-warehouse,48,184.99,Counselling,202
2018,Upgradable well-modulated hub,107,22.95,Counselling,210
2019,Object-based upward-trending interface,116,57.94,Counselling,183
2020,Cloned fresh-thinking array,93,60.7,Counselling,201
2021,Fully-configurable national capacity,102,85.1,Counselling,203
2022,Multi-tiered methodical neural-net,112,114.55,Counselling,181
2023,Proactive transitional infrastructure,112,81.34,Counselling,206
2024,Down-sized needs-based monitoring,57,104.94,Counselling,202
2025,Multi-lateral heuristic initiative,55,14.61,Counselling,201
2026,Team-oriented attitude-oriented analyzer,58,4.61,Counselling,205
2027,Stand-alone solution-oriented customer loyalty,33,53.63,Counselling,197
2028,Customer-focused uniform software,74,150.15,Counselling,210
2029,Secured exuding application,78,33.3,Counselling,194
2030,Sharable high-level productivity,102,112.71,Counselling,204
2031,De-engineered bi-directional instruction set,39,185.25,Counselling,210
2032,Multi-lateral interactive superstructure,100,103.9,Counselling,203
2033,Business-focused 3rdgeneration productivity,109,114.72,Counselling,192
2034,Persevering optimizing superstructure,59,27.25,Counselling,188
2035,Ameliorated impactful archive,36,60.88,Counselling,191
2036,Centralized multimedia framework,82,108.71,Counselling,200
2037,Decentralized background neural-net,85,188.25,Counselling,196
2038,Phased scalable open architecture,97,167.84,Counselling,204
2039,Assimilated context-sensitive ability,44,84.31,Counselling,188
2040,Switchable clear-thinking hardware,103,46.88,Counselling,202
2041,Inverse exuding definition,119,146.93,Counselling,188
2042,Expanded empowering system engine,91,95.5,Counselling,206
2043,Innovative systemic software,55,144.83,Counselling,190
2044,Configurable demand-driven productivity,104,124.11,Counselling,192
2045,Object-based solution-oriented architecture,108,72.07,Counselling,201
2046,Down-sized upward-trending hub,38,165.0,Counselling,200
2047,Realigned reciprocal success,31,162.45,Counselling,205
2048,Profound object-oriented workforce,105,161.75,Counselling,210
2049,Visionary web-enabled migration,85,176.06,Counselling,200
2050,Secured systemic approach,119,43.68,Counselling,191
2051,Proactive methodical architecture,109,191.2,Counselling,206
2052,Persistent methodical workforce,99,64.39,Counselling,207
2053,Customer-focused grid-enabled Graphical User Interface,73,184.92,Counselling,184
2054,Multi-channeled clear-thinking help-desk,95,123.29,Counselling,186
2055,Polarized foreground architecture,46,74.68,Counselling,206
2056,Horizontal mobile artificial intelligence,39,18.03,Counselling,209
2057,Secured 3rdgeneration matrices,97,142.75,Counselling,190
2058,Horizontal optimizing help-desk,33,29.07,Counselling,194
2059,Cloned well-modulated approach,48,62.5,Counselling,192
2060,Upgradable 24/7 secured line,105,100.32,Counselling,193
2061,Front-line motivating task-force,57,109.19,Counselling,187
2062,Programmable user-facing focus group,96,69.66,Counselling,188
2063,Secured foreground solution,65,37.13,Counselling,188
2064,Down-sized encompassing functionalities,87,143.2,Counselling,194
2065,User-friendly analyzing complexity,104,0.4,Counselling,202
2066,Ergonomic human-resource database,48,6.29,Counselling,203
2067,Synergistic human-resource hardware,110,171.22,Counselling,187
2068,Enterprise-wide interactive service-desk,37,19.98,Counselling,181
2069,Re-engineered hybrid intranet,57,165.27,Counselling,199
2070,Switchable analyzing service-desk,37,134.6,Counselling,193
2071,Robust scalable hierarchy,91,133.69,Counselling,188
2072,Phased 24hour access,37,92.5,Counselling,193
2073,Cross-group impactful protocol,44,6.66,Counselling,186
2074,Secured zero tolerance forecast,89,83.74,Counselling,206
2075,Cloned asynchronous framework,78,162.02,Counselling,194
2076,Virtual national benchmark,83,89.93,Counselling,210
2077,Enterprise-wide regional info-mediaries,114,122.37,Counselling,197
2078,Cloned well-modulated Graphical User Interface,73,56.89,Counselling,196
2079,Reactive user-facing encoding,91,120.85,Counselling,206
2080,Customizable 3rdgeneration product,105,102.65,Counselling,187
2081,Reduced secondary artificial intelligence,69,156.64,Counselling,210
2082,Multi-layered holistic hierarchy,40,154.45,Counselling,194
2083,Realigned coherent Internet solution,33,24.08,Counselling,208
2084,Cross-group interactive toolset,99,173.23,Counselling,209
2085,Automated asynchronous emulation,76,61.62,Counselling,203
2086,Quality-focused attitude-oriented task-force,91,119.2,Counselling,210
2087,Intuitive 24hour Graphical User Interface,106,46.49,Counselling,203
2088,Realigned holistic knowledgebase,99,191.97,Counselling,198
2089,De-engineered context-sensitive complexity,88,171.94,Counselling,202
2090,Profound tangible archive,67,76.93,Counselling,204
2091,Organized user-facing benchmark,46,92.24,Counselling,194
2092,Configurable fresh-thinking moratorium,47,72.02,Counselling,187
2093,Re-engineered dedicated capability,50,196.79,Counselling,187
2094,Proactive multi-tasking knowledge user,66,86.56,Counselling,191
2095,Synergistic zero tolerance attitude,67,64.54,Counselling,193
2096,Object-based stable help-desk,59,186.1,Counselling,196
2097,Organic explicit focus group,112,117.32,Counselling,196
2098,Persevering heuristic adapter,92,107.16,Counselling,197
2099,Reactive stable monitoring,60,1.15,Counselling,194
2100,Cross-group attitude-oriented array,65,63.8,Counselling,209
2101,Open-source modular superstructure,51,165.87,Tutoring,213
2102,Enhanced impactful service-desk,120,109.27,Tutoring,228
2103,Devolved tangible structure,94,78.99,Tutoring,222
2104,Front-line eco-centric matrix,82,119.72,Tutoring,217
2105,Configurable systemic data-warehouse,55,148.81,Tutoring,231
2106,Down-sized methodical service-desk,46,124.01,Tutoring,224
2107,Re-engineered logistical service-desk,61,97.64,Tutoring,237
2108,Enhanced object-oriented moratorium,100,77.79,Tutoring,226
